secs, cad, hr, km, kph, nm, watts, alt, lon, lat, headwind, slope, temp, interval, lrbalance, lte, rte, lps, rps, smo2, thb, o2hb, hhb
213,44.6667,137,0.122997,3.5148,0,0,0,0,0,0,0,-5.07551e+56,0,-255,0,0,0,0,0,0,0,0
214,44.875,136.875,0.12354,3.53025,0,0,0,0,0,0,0,-9.13592e+56,0,-255,0,0,0,0,0,0,0,0
215,45.0833,136.75,0.124083,3.5457,0,0,0,0,0,0,0,-1.64446e+57,0,-255,0,0,0,0,0,0,0,0
216,45.2917,136.625,0.124627,3.56115,0,0,0,0,0,0,0,-2.96004e+57,0,-255,0,0,0,0,0,0,0,0
217,45.5,136.5,0.12517,3.5766,0,0,0,0,0,0,0,-5.32807e+57,0,-255,0,0,0,0,0,0,0,0
218,45.7083,136.375,0.125713,3.59205,0,0,0,0,0,0,0,-9.59052e+57,0,-255,0,0,0,0,0,0,0,0
219,45.9167,136.25,0.126257,3.6075,0,0,0,0,0,0,0,-1.72629e+58,0,-255,0,0,0,0,0,0,0,0
220,46.125,136.125,0.1268,3.62295,0,0,0,0,0,0,0,-3.10733e+58,0,-255,0,0,0,0,0,0,0,0
221,46.3333,136,0.127343,3.6384,0,0,0,0,0,0,0,-5.59319e+58,0,-255,0,0,0,0,0,0,0,0
222,46.5417,135.875,0.127887,3.65385,0,0,0,0,0,0,0,-1.00677e+59,0,-255,0,0,0,0,0,0,0,0
223,46.75,135.75,0.12843,3.6693,0,0,0,0,0,0,0,-1.81219e+59,0,-255,0,0,0,0,0,0,0,0
224,46.9583,135.625,0.128973,3.68475,0,0,0,0,0,0,0,-3.26195e+59,0,-255,0,0,0,0,0,0,0,0
225,47.1667,135.5,0.129517,3.7002,0,0,0,0,0,0,0,-5.87151e+59,0,-255,0,0,0,0,0,0,0,0
226,47.375,135.375,0.13006,3.71565,0,0,0,0,0,0,0,-1.05687e+60,0,-255,0,0,0,0,0,0,0,0
227,47.5833,135.25,0.130603,3.7311,0,0,0,0,0,0,0,-1.90237e+60,0,-255,0,0,0,0,0,0,0,0
228,47.7917,135.125,0.131147,3.74655,0,0,0,0,0,0,0,-3.42426e+60,0,-255,0,0,0,0,0,0,0,0
229,48,135,0.13169,3.762,0,0,0,0,0,0,0,-6.16367e+60,0,-255,0,0,0,0,0,0,0,0
230,48,135.25,0.132818,3.7392,0,0,0,0,0,0,0,-1.10946e+61,0,-255,0,0,0,0,0,0,0,0
231,48,135.5,0.133945,3.7164,0,0,0,0,0,0,0,-1.99703e+61,0,-255,0,0,0,0,0,0,0,0
232,48,135.75,0.135073,3.6936,0,0,0,0,0,0,0,-3.59465e+61,0,-255,0,0,0,0,0,0,0,0
233,48,136,0.1362,3.6708,0,0,0,0,0,0,0,-6.47038e+61,0,-255,0,0,0,0,0,0,0,0
234,48,136.25,0.137328,3.648,0,0,0,0,0,0,0,-1.16467e+62,0,-255,0,0,0,0,0,0,0,0
235,48,136.5,0.138455,3.6252,0,0,0,0,0,0,0,-2.0964e+62,0,-255,0,0,0,0,0,0,0,0
236,48,136.75,0.139582,3.6024,0,0,0,0,0,0,0,-3.77352e+62,0,-255,0,0,0,0,0,0,0,0
237,48,137,0.14071,3.5796,0,0,0,0,0,0,0,-6.79234e+62,0,-255,0,0,0,0,0,0,0,0
238,48,137.25,0.141838,3.5568,0,0,0,0,0,0,0,-1.22262e+63,0,-255,0,0,0,0,0,0,0,0
239,48,137.5,0.142965,3.534,0,0,0,0,0,0,0,-2.20072e+63,0,-255,0,0,0,0,0,0,0,0
240,48,137.75,0.144093,3.5112,0,0,0,0,0,0,0,-3.96129e+63,0,-255,0,0,0,0,0,0,0,0
241,48,138,0.14522,3.4884,0,0,0,0,0,0,0,-7.13033e+63,0,-255,0,0,0,0,0,0,0,0
242,49,140,0.146295,3.6792,0,0,0,0,0,0,0,-1.28346e+64,0,-255,0,0,0,0,0,0,0,0
243,50,142,0.14737,3.87,0,0,0,0,0,0,0,-2.31023e+64,0,-255,0,0,0,0,0,0,0,0
244,44,145,0.14834,3.4596,0,0,0,0,0,0,0,-4.15841e+64,0,-255,0,0,0,0,0,0,0,0
245,41.6842,145.158,0.148494,3.27752,0,0,0,0,0,0,0,-7.48513e+64,0,-255,0,0,0,0,0,0,0,0
246,39.3684,145.316,0.148648,3.09543,0,0,0,0,0,0,0,-1.34732e+65,0,-255,0,0,0,0,0,0,0,0
247,37.0526,145.474,0.148803,2.91335,0,0,0,0,0,0,0,-2.42518e+65,0,-255,0,0,0,0,0,0,0,0
248,34.7368,145.632,0.148957,2.73126,0,0,0,0,0,0,0,-4.36533e+65,0,-255,0,0,0,0,0,0,0,0
249,32.4211,145.789,0.149111,2.54918,0,0,0,0,0,0,0,-7.85759e+65,0,-255,0,0,0,0,0,0,0,0
250,30.1053,145.947,0.149265,2.36709,0,0,0,0,0,0,0,-1.41437e+66,0,-255,0,0,0,0,0,0,0,0
251,27.7895,146.105,0.149419,2.18501,0,0,0,0,0,0,0,-2.54586e+66,0,-255,0,0,0,0,0,0,0,0
252,25.4737,146.263,0.149574,2.00293,0,0,0,0,0,0,0,-4.58255e+66,0,-255,0,0,0,0,0,0,0,0
253,23.1579,146.421,0.149728,1.82084,0,0,0,0,0,0,0,-8.24858e+66,0,-255,0,0,0,0,0,0,0,0
254,20.8421,146.579,0.149882,1.63876,0,0,0,0,0,0,0,-1.48474e+67,0,-255,0,0,0,0,0,0,0,0
255,18.5263,146.737,0.150036,1.45667,0,0,0,0,0,0,0,-2.67254e+67,0,-255,0,0,0,0,0,0,0,0
256,16.2105,146.895,0.150191,1.27459,0,0,0,0,0,0,0,-4.81057e+67,0,-255,0,0,0,0,0,0,0,0
257,13.8947,147.053,0.150345,1.09251,0,0,0,0,0,0,0,-8.65903e+67,0,-255,0,0,0,0,0,0,0,0
258,11.5789,147.211,0.150499,0.910421,0,0,0,0,0,0,0,-1.55863e+68,0,-255,0,0,0,0,0,0,0,0
259,9.26316,147.368,0.150653,0.728337,0,0,0,0,0,0,0,-2.80553e+68,0,-255,0,0,0,0,0,0,0,0
260,6.94737,147.526,0.150807,0.546253,0,0,0,0,0,0,0,-5.04995e+68,0,-255,0,0,0,0,0,0,0,0
261,4.63158,147.684,0.150962,0.364168,0,0,0,0,0,0,0,-9.0899e+68,0,-255,0,0,0,0,0,0,0,0
262,2.31579,147.842,0.151116,0.182084,0,0,0,0,0,0,0,-1.63618e+69,0,-255,0,0,0,0,0,0,0,0
263,0,148,0.15127,0,0,0,0,0,0,0,0,-2.94513e+69,0,-255,0,0,0,0,0,0,0,0
264,0,149.5,0.15127,0,0,0,0,0,0,0,0,-5.30123e+69,0,-255,0,0,0,0,0,0,0,0
265,0,151,0.15127,0,0,0,0,0,0,0,0,-9.54222e+69,0,-255,0,0,0,0,0,0,0,0
266,0,150.625,0.15127,0,0,0,0,0,0,0,0,-1.7176e+70,0,-255,0,0,0,0,0,0,0,0
267,0,150.25,0.15127,0,0,0,0,0,0,0,0,-3.09168e+70,0,-255,0,0,0,0,0,0,0,0
268,0,149.875,0.15127,0,0,0,0,0,0,0,0,-5.56502e+70,0,-255,0,0,0,0,0,0,0,0
269,0,149.5,0.15127,0,0,0,0,0,0,0,0,-1.0017e+71,0,-255,0,0,0,0,0,0,0,0
270,0,149.125,0.15127,0,0,0,0,0,0,0,0,-1.80307e+71,0,-255,0,0,0,0,0,0,0,0
271,0,148.75,0.15127,0,0,0,0,0,0,0,0,-3.24552e+71,0,-255,0,0,0,0,0,0,0,0
272,0,148.375,0.15127,0,0,0,0,0,0,0,0,-5.84193e+71,0,-255,0,0,0,0,0,0,0,0
273,0,148,0.15127,0,0,0,0,0,0,0,0,-1.05155e+72,0,-255,0,0,0,0,0,0,0,0
274,0,147.625,0.15127,0,0,0,0,0,0,0,0,-1.89279e+72,0,-255,0,0,0,0,0,0,0,0
275,0,147.25,0.15127,0,0,0,0,0,0,0,0,-3.40702e+72,0,-255,0,0,0,0,0,0,0,0
276,0,146.875,0.15127,0,0,0,0,0,0,0,0,-6.13263e+72,0,-255,0,0,0,0,0,0,0,0
277,0,146.5,0.15127,0,0,0,0,0,0,0,0,-1.10387e+73,0,-255,0,0,0,0,0,0,0,0
278,0,146.125,0.15127,0,0,0,0,0,0,0,0,-1.98697e+73,0,-255,0,0,0,0,0,0,0,0
279,0,145.75,0.15127,0,0,0,0,0,0,0,0,-3.57655e+73,0,-255,0,0,0,0,0,0,0,0
280,0,145.375,0.15127,0,0,0,0,0,0,0,0,-6.43779e+73,0,-255,0,0,0,0,0,0,0,0
281,0,145,0.15127,0,0,0,0,0,0,0,0,-1.1588e+74,0,-255,0,0,0,0,0,0,0,0
282,0,144,0.15127,0,0,0,0,0,0,0,0,-2.08584e+74,0,-255,0,0,0,0,0,0,0,0
283,0,143,0.15127,0,0,0,0,0,0,0,0,-3.75452e+74,0,-255,0,0,0,0,0,0,0,0
284,0,142,0.15127,0,0,0,0,0,0,0,0,-6.75813e+74,0,-255,0,0,0,0,0,0,0,0
285,0,141,0.15127,0,0,0,0,0,0,0,0,-1.21646e+75,0,-255,0,0,0,0,0,0,0,0
286,0,140,0.15127,0,0,0,0,0,0,0,0,-2.18963e+75,0,-255,0,0,0,0,0,0,0,0
287,0,138,0.15127,0,0,0,0,0,0,0,0,-3.94134e+75,0,-255,0,0,0,0,0,0,0,0
288,0,136,0.15127,0,0,0,0,0,0,0,0,-7.09442e+75,0,-255,0,0,0,0,0,0,0,0
289,0,133,0.15127,0,0,0,0,0,0,0,0,-1.27699e+76,0,-255,0,0,0,0,0,0,0,0
290,0,131.5,0.15127,0,0,0,0,0,0,0,0,-2.29859e+76,0,-255,0,0,0,0,0,0,0,0
291,0,130,0.15127,0,0,0,0,0,0,0,0,-4.13746e+76,0,-255,0,0,0,0,0,0,0,0
292,0,129.4,0.15127,0,0,0,0,0,0,0,0,-7.44743e+76,0,-255,0,0,0,0,0,0,0,0
293,0,128.8,0.15127,0,0,0,0,0,0,0,0,-1.34054e+77,0,-255,0,0,0,0,0,0,0,0
294,0,128.2,0.15127,0,0,0,0,0,0,0,0,-2.41297e+77,0,-255,0,0,0,0,0,0,0,0
295,0,127.6,0.15127,0,0,0,0,0,0,0,0,-4.34334e+77,0,-255,0,0,0,0,0,0,0,0
296,0,127,0.15127,0,0,0,0,0,0,0,0,-7.81802e+77,0,-255,0,0,0,0,0,0,0,0
297,0,126,0.15127,0,0,0,0,0,0,0,0,-1.40724e+78,0,-255,0,0,0,0,0,0,0,0
298,0,125,0.15127,0,0,0,0,0,0,0,0,-2.53304e+78,0,-255,0,0,0,0,0,0,0,0
299,0,124,0.15127,0,0,0,0,0,0,0,0,-4.55947e+78,0,-255,0,0,0,0,0,0,0,0
300,0,123,0.15127,0,0,0,0,0,0,0,0,-8.20704e+78,0,-255,0,0,0,0,0,0,0,0
301,0,123.333,0.15127,0,0,0,0,0,0,0,0,-1.47727e+79,0,-255,0,0,0,0,0,0,0,0
302,0,123.667,0.15127,0,0,0,0,0,0,0,0,-2.65908e+79,0,-255,0,0,0,0,0,0,0,0
303,0,124,0.15127,0,0,0,0,0,0,0,0,-4.78635e+79,0,-255,0,0,0,0,0,0,0,0
304,0,124.333,0.15127,0,0,0,0,0,0,0,0,-8.61542e+79,0,-255,0,0,0,0,0,0,0,0
305,0,124.667,0.15127,0,0,0,0,0,0,0,0,-1.55078e+80,0,-255,0,0,0,0,0,0,0,0
306,0,125,0.15127,0,0,0,0,0,0,0,0,-2.7914e+80,0,-255,0,0,0,0,0,0,0,0
307,0,125.333,0.15127,0,0,0,0,0,0,0,0,-5.02451e+80,0,-255,0,0,0,0,0,0,0,0
308,0,125.667,0.15127,0,0,0,0,0,0,0,0,-9.04412e+80,0,-255,0,0,0,0,0,0,0,0
309,0,126,0.15127,0,0,0,0,0,0,0,0,-1.62794e+81,0,-255,0,0,0,0,0,0,0,0
310,0,126.333,0.151556,0,0,0,0,0,0,0,0,-2.9303e+81,0,-255,0,0,0,0,0,0,0,0
311,0,126.667,0.151842,0,0,0,0,0,0,0,0,-5.27453e+81,0,-255,0,0,0,0,0,0,0,0
312,0,127,0.152128,0,0,0,0,0,0,0,0,-9.49416e+81,0,-255,0,0,0,0,0,0,0,0
313,0,127.333,0.152414,0,0,0,0,0,0,0,0,-1.70895e+82,0,-255,0,0,0,0,0,0,0,0
314,0,127.667,0.1527,0,0,0,0,0,0,0,0,-3.07611e+82,0,-255,0,0,0,0,0,0,0,0
315,0,128,0.152986,0,0,0,0,0,0,0,0,-5.53699e+82,0,-255,0,0,0,0,0,0,0,0
316,0,128.333,0.153272,0,0,0,0,0,0,0,0,-9.96659e+82,0,-255,0,0,0,0,0,0,0,0
317,0,128.667,0.153558,0,0,0,0,0,0,0,0,-1.79399e+83,0,-255,0,0,0,0,0,0,0,0
318,0,129,0.153844,0,0,0,0,0,0,0,0,-3.22917e+83,0,-255,0,0,0,0,0,0,0,0
319,0,129.333,0.15413,0,0,0,0,0,0,0,0,-5.81251e+83,0,-255,0,0,0,0,0,0,0,0
320,0,129.667,0.154416,0,0,0,0,0,0,0,0,-1.04625e+84,0,-255,0,0,0,0,0,0,0,0
321,0,130,0.154702,0,0,0,0,0,0,0,0,-1.88325e+84,0,-255,0,0,0,0,0,0,0,0
322,0,130.333,0.154988,0,0,0,0,0,0,0,0,-3.38986e+84,0,-255,0,0,0,0,0,0,0,0
323,0,130.667,0.155274,0,0,0,0,0,0,0,0,-6.10174e+84,0,-255,0,0,0,0,0,0,0,0
324,0,131,0.15556,0,0,0,0,0,0,0,0,-1.09831e+85,0,-255,0,0,0,0,0,0,0,0
325,0,133.5,0.15556,0,0,0,0,0,0,0,0,-1.97696e+85,0,-255,0,0,0,0,0,0,0,0
326,0,136,0.15556,0,0,0,0,0,0,0,0,-3.55854e+85,0,-255,0,0,0,0,0,0,0,0
327,34,138.5,0.15628,2.583,0,0,0,0,0,0,0,-6.40536e+85,0,-255,0,0,0,0,0,0,0,0
328,68,141,0.157,5.166,0,0,0,0,0,0,0,-1.15297e+86,0,-255,0,0,0,0,0,0,0,0
329,61.3333,142,0.158207,4.7424,0,0,0,0,0,0,0,-2.07534e+86,0,-255,0,0,0,0,0,0,0,0
330,54.6667,143,0.159413,4.3188,0,0,0,0,0,0,0,-3.73561e+86,0,-255,0,0,0,0,0,0,0,0
331,48,144,0.16062,3.8952,0,0,0,0,0,0,0,-6.72409e+86,0,-255,0,0,0,0,0,0,0,0
332,45.913,143.783,0.16062,3.72584,0,0,0,0,0,0,0,-1.21034e+87,0,-255,0,0,0,0,0,0,0,0
333,43.8261,143.565,0.16062,3.55649,0,0,0,0,0,0,0,-2.17861e+87,0,-255,0,0,0,0,0,0,0,0
334,41.7391,143.348,0.16062,3.38713,0,0,0,0,0,0,0,-3.92149e+87,0,-255,0,0,0,0,0,0,0,0
335,39.6522,143.13,0.16062,3.21777,0,0,0,0,0,0,0,-7.05869e+87,0,-255,0,0,0,0,0,0,0,0
336,37.5652,142.913,0.16062,3.04842,0,0,0,0,0,0,0,-1.27056e+88,0,-255,0,0,0,0,0,0,0,0
337,35.4783,142.696,0.16062,2.87906,0,0,0,0,0,0,0,-2.28701e+88,0,-255,0,0,0,0,0,0,0,0
338,33.3913,142.478,0.16062,2.7097,0,0,0,0,0,0,0,-4.11662e+88,0,-255,0,0,0,0,0,0,0,0
339,31.3043,142.261,0.16062,2.54035,0,0,0,0,0,0,0,-7.40992e+88,0,-255,0,0,0,0,0,0,0,0
340,29.2174,142.043,0.16062,2.37099,0,0,0,0,0,0,0,-1.33379e+89,0,-255,0,0,0,0,0,0,0,0
341,27.1304,141.826,0.16062,2.20163,0,0,0,0,0,0,0,-2.40082e+89,0,-255,0,0,0,0,0,0,0,0
342,25.0435,141.609,0.16062,2.03228,0,0,0,0,0,0,0,-4.32147e+89,0,-255,0,0,0,0,0,0,0,0
343,22.9565,141.391,0.16062,1.86292,0,0,0,0,0,0,0,-7.77864e+89,0,-255,0,0,0,0,0,0,0,0
344,20.8696,141.174,0.16062,1.69357,0,0,0,0,0,0,0,-1.40016e+90,0,-255,0,0,0,0,0,0,0,0
345,18.7826,140.957,0.16062,1.52421,0,0,0,0,0,0,0,-2.52028e+90,0,-255,0,0,0,0,0,0,0,0
346,16.6957,140.739,0.16062,1.35485,0,0,0,0,0,0,0,-4.5365e+90,0,-255,0,0,0,0,0,0,0,0
347,14.6087,140.522,0.16062,1.1855,0,0,0,0,0,0,0,-8.16571e+90,0,-255,0,0,0,0,0,0,0,0
348,12.5217,140.304,0.16062,1.01614,0,0,0,0,0,0,0,-1.46983e+91,0,-255,0,0,0,0,0,0,0,0
349,10.4348,140.087,0.16062,0.846783,0,0,0,0,0,0,0,-2.64569e+91,0,-255,0,0,0,0,0,0,0,0
350,8.34783,139.87,0.16062,0.677426,0,0,0,0,0,0,0,-4.76224e+91,0,-255,0,0,0,0,0,0,0,0
351,6.26087,139.652,0.16062,0.50807,0,0,0,0,0,0,0,-8.57203e+91,0,-255,0,0,0,0,0,0,0,0
352,4.17391,139.435,0.16062,0.338713,0,0,0,0,0,0,0,-1.54297e+92,0,-255,0,0,0,0,0,0,0,0
353,2.08696,139.217,0.16062,0.169357,0,0,0,0,0,0,0,-2.77734e+92,0,-255,0,0,0,0,0,0,0,0
354,0,139,0.16062,0,0,0,0,0,0,0,0,-4.99921e+92,0,-255,0,0,0,0,0,0,0,0
355,0,136,0.16062,0,0,0,0,0,0,0,0,-8.99857e+92,0,-255,0,0,0,0,0,0,0,0
356,0,133,0.16062,0,0,0,0,0,0,0,0,-1.61974e+93,0,-255,0,0,0,0,0,0,0,0
357,0,131.5,0.16062,0,0,0,0,0,0,0,0,-2.91554e+93,0,-255,0,0,0,0,0,0,0,0
358,0,130,0.16062,0,0,0,0,0,0,0,0,-5.24797e+93,0,-255,0,0,0,0,0,0,0,0
359,0,129,0.16062,0,0,0,0,0,0,0,0,-9.44634e+93,0,-255,0,0,0,0,0,0,0,0
360,0,128,0.16062,0,0,0,0,0,0,0,0,-1.70034e+94,0,-255,0,0,0,0,0,0,0,0
361,0,127,0.16062,0,0,0,0,0,0,0,0,-3.06061e+94,0,-255,0,0,0,0,0,0,0,0
362,0,126.25,0.16062,0,0,0,0,0,0,0,0,-5.50911e+94,0,-255,0,0,0,0,0,0,0,0
363,0,125.5,0.16062,0,0,0,0,0,0,0,0,-9.91639e+94,0,-255,0,0,0,0,0,0,0,0
364,0,124.75,0.16062,0,0,0,0,0,0,0,0,-1.78495e+95,0,-255,0,0,0,0,0,0,0,0
365,0,124,0.16062,0,0,0,0,0,0,0,0,-3.21291e+95,0,-255,0,0,0,0,0,0,0,0
366,0,122.667,0.16062,0,0,0,0,0,0,0,0,-5.78324e+95,0,-255,0,0,0,0,0,0,0,0
367,0,121.333,0.16062,0,0,0,0,0,0,0,0,-1.04098e+96,0,-255,0,0,0,0,0,0,0,0
368,0,120,0.16062,0,0,0,0,0,0,0,0,-1.87377e+96,0,-255,0,0,0,0,0,0,0,0
369,0,119.429,0.16062,0,0,0,0,0,0,0,0,-3.37278e+96,0,-255,0,0,0,0,0,0,0,0
370,0,118.857,0.16062,0,0,0,0,0,0,0,0,-6.07101e+96,0,-255,0,0,0,0,0,0,0,0
371,0,118.286,0.16062,0,0,0,0,0,0,0,0,-1.09278e+97,0,-255,0,0,0,0,0,0,0,0
372,0,117.714,0.16062,0,0,0,0,0,0,0,0,-1.96701e+97,0,-255,0,0,0,0,0,0,0,0
373,0,117.143,0.16062,0,0,0,0,0,0,0,0,-3.54061e+97,0,-255,0,0,0,0,0,0,0,0
374,0,116.571,0.16062,0,0,0,0,0,0,0,0,-6.3731e+97,0,-255,0,0,0,0,0,0,0,0
375,0,116,0.16062,0,0,0,0,0,0,0,0,-1.14716e+98,0,-255,0,0,0,0,0,0,0,0
376,0,115.667,0.16062,0,0,0,0,0,0,0,0,-2.06489e+98,0,-255,0,0,0,0,0,0,0,0
377,0,115.333,0.16062,0,0,0,0,0,0,0,0,-3.71679e+98,0,-255,0,0,0,0,0,0,0,0
378,0,115,0.16062,0,0,0,0,0,0,0,0,-6.69023e+98,0,-255,0,0,0,0,0,0,0,0
379,0,114.667,0.16062,0,0,0,0,0,0,0,0,-1.20424e+99,0,-255,0,0,0,0,0,0,0,0
380,0,114.333,0.16062,0,0,0,0,0,0,0,0,-2.16763e+99,0,-255,0,0,0,0,0,0,0,0
381,0,114,0.16062,0,0,0,0,0,0,0,0,-3.90174e+99,0,-255,0,0,0,0,0,0,0,0
382,0,113.667,0.16062,0,0,0,0,0,0,0,0,-7.02313e+99,0,-255,0,0,0,0,0,0,0,0
383,0,113.333,0.16062,0,0,0,0,0,0,0,0,-1.26416e+100,0,-255,0,0,0,0,0,0,0,0
384,0,113,0.16062,0,0,0,0,0,0,0,0,-2.2755e+100,0,-255,0,0,0,0,0,0,0,0
385,0,112.25,0.16062,0,0,0,0,0,0,0,0,-4.09589e+100,0,-255,0,0,0,0,0,0,0,0
386,0,111.5,0.16062,0,0,0,0,0,0,0,0,-7.37261e+100,0,-255,0,0,0,0,0,0,0,0
387,0,110.75,0.16062,0,0,0,0,0,0,0,0,-1.32707e+101,0,-255,0,0,0,0,0,0,0,0
388,0,110,0.16062,0,0,0,0,0,0,0,0,-2.38872e+101,0,-255,0,0,0,0,0,0,0,0
389,0,109.7,0.16062,0,0,0,0,0,0,0,0,-4.2997e+101,0,-255,0,0,0,0,0,0,0,0
390,0,109.4,0.16062,0,0,0,0,0,0,0,0,-7.73947e+101,0,-255,0,0,0,0,0,0,0,0
391,0,109.1,0.16062,0,0,0,0,0,0,0,0,-1.3931e+102,0,-255,0,0,0,0,0,0,0,0
392,0,108.8,0.16062,0,0,0,0,0,0,0,0,-2.50759e+102,0,-255,0,0,0,0,0,0,0,0
393,0,108.5,0.16062,0,0,0,0,0,0,0,0,-4.51366e+102,0,-255,0,0,0,0,0,0,0,0
394,0,108.2,0.16062,0,0,0,0,0,0,0,0,-8.12458e+102,0,-255,0,0,0,0,0,0,0,0
395,0,107.9,0.16062,0,0,0,0,0,0,0,0,-1.46242e+103,0,-255,0,0,0,0,0,0,0,0
396,0,107.6,0.16062,0,0,0,0,0,0,0,0,-2.63236e+103,0,-255,0,0,0,0,0,0,0,0
397,0,107.3,0.16062,0,0,0,0,0,0,0,0,-4.73825e+103,0,-255,0,0,0,0,0,0,0,0
398,0,107,0.16062,0,0,0,0,0,0,0,0,-8.52886e+103,0,-255,0,0,0,0,0,0,0,0
399,0,106,0.16062,0,0,0,0,0,0,0,0,-1.53519e+104,0,-255,0,0,0,0,0,0,0,0
400,0,105,0.16062,0,0,0,0,0,0,0,0,-2.76335e+104,0,-255,0,0,0,0,0,0,0,0
401,0,104,0.16062,0,0,0,0,0,0,0,0,-4.97403e+104,0,-255,0,0,0,0,0,0,0,0
402,0,104.3,0.16062,0,0,0,0,0,0,0,0,-8.95325e+104,0,-255,0,0,0,0,0,0,0,0
403,0,104.6,0.16062,0,0,0,0,0,0,0,0,-1.61159e+105,0,-255,0,0,0,0,0,0,0,0
404,0,104.9,0.16062,0,0,0,0,0,0,0,0,-2.90085e+105,0,-255,0,0,0,0,0,0,0,0
405,0,105.2,0.16062,0,0,0,0,0,0,0,0,-5.22154e+105,0,-255,0,0,0,0,0,0,0,0
406,0,105.5,0.16062,0,0,0,0,0,0,0,0,-9.39877e+105,0,-255,0,0,0,0,0,0,0,0
407,0,105.8,0.16062,0,0,0,0,0,0,0,0,-1.69178e+106,0,-255,0,0,0,0,0,0,0,0
408,0,106.1,0.16062,0,0,0,0,0,0,0,0,-3.0452e+106,0,-255,0,0,0,0,0,0,0,0
409,0,106.4,0.16062,0,0,0,0,0,0,0,0,-5.48136e+106,0,-255,0,0,0,0,0,0,0,0
410,0,106.7,0.16062,0,0,0,0,0,0,0,0,-9.86645e+106,0,-255,0,0,0,0,0,0,0,0
411,0,107,0.16062,0,0,0,0,0,0,0,0,-1.77596e+107,0,-255,0,0,0,0,0,0,0,0
412,0,106.667,0.16062,0,0,0,0,0,0,0,0,-3.19673e+107,0,-255,0,0,0,0,0,0,0,0
413,0,106.333,0.16062,0,0,0,0,0,0,0,0,-5.75411e+107,0,-255,0,0,0,0,0,0,0,0
414,0,106,0.16062,0,0,0,0,0,0,0,0,-1.03574e+108,0,-255,0,0,0,0,0,0,0,0
415,0,105.667,0.16062,0,0,0,0,0,0,0,0,-1.86433e+108,0,-255,0,0,0,0,0,0,0,0
416,0,105.333,0.16062,0,0,0,0,0,0,0,0,-3.3558e+108,0,-255,0,0,0,0,0,0,0,0
417,0,105,0.16062,0,0,0,0,0,0,0,0,-6.04044e+108,0,-255,0,0,0,0,0,0,0,0
418,0,104.667,0.16062,0,0,0,0,0,0,0,0,-1.08728e+109,0,-255,0,0,0,0,0,0,0,0
419,0,104.333,0.16062,0,0,0,0,0,0,0,0,-1.9571e+109,0,-255,0,0,0,0,0,0,0,0
420,0,104,0.16062,0,0,0,0,0,0,0,0,-3.52278e+109,0,-255,0,0,0,0,0,0,0,0
421,0,104.429,0.16062,0,0,0,0,0,0,0,0,-6.34101e+109,0,-255,0,0,0,0,0,0,0,0
422,0,104.857,0.16062,0,0,0,0,0,0,0,0,-1.14138e+110,0,-255,0,0,0,0,0,0,0,0
423,0,105.286,0.16062,0,0,0,0,0,0,0,0,-2.05449e+110,0,-255,0,0,0,0,0,0,0,0
424,0,105.714,0.16062,0,0,0,0,0,0,0,0,-3.69808e+110,0,-255,0,0,0,0,0,0,0,0
425,0,106.143,0.16062,0,0,0,0,0,0,0,0,-6.65654e+110,0,-255,0,0,0,0,0,0,0,0
426,0,106.571,0.16062,0,0,0,0,0,0,0,0,-1.19818e+111,0,-255,0,0,0,0,0,0,0,0
427,0,107,0.16062,0,0,0,0,0,0,0,0,-2.15672e+111,0,-255,0,0,0,0,0,0,0,0
428,0,108,0.16062,0,0,0,0,0,0,0,0,-3.88209e+111,0,-255,0,0,0,0,0,0,0,0
429,0,109,0.16062,0,0,0,0,0,0,0,0,-6.98776e+111,0,-255,0,0,0,0,0,0,0,0
430,0,110,0.16062,0,0,0,0,0,0,0,0,-1.2578e+112,0,-255,0,0,0,0,0,0,0,0
431,0,111,0.16062,0,0,0,0,0,0,0,0,-2.26404e+112,0,-255,0,0,0,0,0,0,0,0
432,0,112,0.16062,0,0,0,0,0,0,0,0,-4.07526e+112,0,-255,0,0,0,0,0,0,0,0
433,0,112,0.16062,0,0,0,0,0,0,0,0,-7.33547e+112,0,-255,0,0,0,0,0,0,0,0
434,0,112.222,0.16062,0,0,0,0,0,0,0,0,-1.32039e+113,0,-255,0,0,0,0,0,0,0,0
435,0,112.444,0.16062,0,0,0,0,0,0,0,0,-2.37669e+113,0,-255,0,0,0,0,0,0,0,0
436,0,112.667,0.16062,0,0,0,0,0,0,0,0,-4.27805e+113,0,-255,0,0,0,0,0,0,0,0
437,0,112.889,0.16062,0,0,0,0,0,0,0,0,-7.70049e+113,0,-255,0,0,0,0,0,0,0,0
438,0,113.111,0.16062,0,0,0,0,0,0,0,0,-1.38609e+114,0,-255,0,0,0,0,0,0,0,0
439,0,113.333,0.16062,0,0,0,0,0,0,0,0,-2.49496e+114,0,-255,0,0,0,0,0,0,0,0
440,0,113.556,0.16062,0,0,0,0,0,0,0,0,-4.49092e+114,0,-255,0,0,0,0,0,0,0,0
441,0,113.778,0.16062,0,0,0,0,0,0,0,0,-8.08366e+114,0,-255,0,0,0,0,0,0,0,0
442,0,114,0.16062,0,0,0,0,0,0,0,0,-1.45506e+115,0,-255,0,0,0,0,0,0,0,0
443,0,114.222,0.16062,0,0,0,0,0,0,0,0,-2.61911e+115,0,-255,0,0,0,0,0,0,0,0
